OrderID,ProductID,Quantity
O01012,P0189,1
O02636,P0258,3
O03151,P0199,3
O01688,P0338,5
O01827,P0331,2
O00939,P0216,4
O00423,P0304,4
O00923,P0339,1
O00675,P0275,2
O02038,P0018,2
O01375,P0264,3
O04551,P0002,2
O03202,P0253,2
O03464,P0358,5
O04851,P0353,1
O01116,P0022,4
O00810,P0424,4
O04331,P0225,1
O03655,P0165,2
O02316,P0036,3
O04723,P0062,4
O03612,P0149,3
O00432,P0086,2
O02186,P0236,3
O03653,P0079,3
O02103,P0321,2
O01078,P0351,4
O01014,P0266,3
O02506,P0446,2
O00480,P0019,2
O01438,P0299,3
O00894,P0481,2
O02624,P0456,4
O04276,P0447,4
O00333,P0173,2
O04538,P0367,3
O00773,P0031,4
O00070,P0296,5
O01854,P0466,4
O04732,P0020,2
O01189,P0296,5
O03078,P0084,5
O00380,P0431,4
O04989,P0016,1
O03844,P0466,1
O04367,P0127,1
O01692,P0307,2
O02414,P0040,4
O00302,P0245,2
O04864,P0411,5
O04665,P0081,5
O03948,P0454,4
O04133,P0108,3
O01104,P0399,4
O04497,P0082,1
O02323,P0464,3
O02711,P0410,2
O04382,P0080,1
O01020,P0423,3
O02197,P0247,2
O00940,P0496,2
O02301,P0279,3
O03558,P0270,1
O01504,P0356,2
O00624,P0147,4
O00905,P0366,1
O01359,P0306,1
O00446,P0432,5
O01835,P0272,1
O00532,P0360,2
O03663,P0418,3
O01697,P0396,1
O00489,P0200,1
O01356,P0468,1
O01767,P0169,5
O01642,P0180,2
O01102,P0311,3
O01214,P0341,2
O03604,P0132,4
O01673,P0464,1
O03325,P0138,3
O02425,P0305,2
O01062,P0229,2
O00914,P0233,1
O02676,P0298,5
O00516,P0387,2
O03619,P0107,1
O00145,P0291,1
O01354,P0225,2
O04036,P0441,5
O00935,P0025,1
O00712,P0047,3
O02501,P0155,5
O01382,P0243,4
O04548,P0499,2
O02846,P0493,4
O02891,P0262,1
O01374,P0221,1
O03590,P0204,2
O01640,P0044,4
O02128,P0308,4
O04301,P0032,3
O04050,P0210,3
O02879,P0366,4
O04113,P0375,5
O01735,P0376,1
O03142,P0117,1
O00074,P0403,5
O01822,P0108,3
O01362,P0181,4
O01480,P0139,4
O03364,P0485,4
O00513,P0144,4
O04476,P0264,4
O02732,P0267,4
O03387,P0259,5
O02965,P0374,4
O00396,P0145,4
O04963,P0288,1
O02093,P0126,5
O00426,P0101,5
O02581,P0395,3
O02393,P0280,5
O04511,P0330,1
O01101,P0437,3
O02496,P0420,3
O04537,P0317,3
O00574,P0267,2
O00196,P0238,4
O01171,P0381,5
O03875,P0398,2
O00682,P0376,3
O01297,P0151,3
O00385,P0366,5
O01664,P0310,5
O01350,P0423,2
O00877,P0134,1
O03805,P0178,5
O02718,P0130,4
O03401,P0431,4
O01301,P0329,1
O03008,P0035,2
O02472,P0279,2
O04855,P0113,1
O03894,P0215,3
O01563,P0050,5
O00946,P0259,2
O01164,P0058,2
O04453,P0300,2
O03452,P0277,3
O01206,P0002,3
O04650,P0035,2
O03833,P0235,4
O02755,P0471,3
O01208,P0155,5
O03859,P0494,1
O00283,P0320,4
O04090,P0210,2
O03438,P0001,5
O04164,P0235,3
O00450,P0442,4
O00715,P0293,5
O02416,P0306,3
O04624,P0338,2
O01230,P0080,4
O00517,P0460,3
O02265,P0248,3
O02434,P0262,3
O03710,P0116,1
O00588,P0116,4
O01440,P0480,5
O04312,P0085,3
O01810,P0403,3
O00588,P0092,5
O03601,P0354,1
O02018,P0312,4
O01234,P0081,4
O01017,P0160,4
O00700,P0123,5
O04891,P0184,4
O01322,P0437,3
O02624,P0163,5
O03128,P0064,5
O00477,P0472,3
O00126,P0256,5
O03985,P0133,3
O01897,P0302,2
O01837,P0179,2
O00206,P0493,2
O02308,P0100,4
O03957,P0410,2
O00619,P0422,1
O04322,P0106,1
O04987,P0495,3
O01992,P0185,3
O01059,P0026,2
O00432,P0263,2
O01864,P0193,1
O04967,P0044,3
O02122,P0148,4
O03541,P0427,3
O01532,P0388,5
O00440,P0289,5
O01613,P0450,1
O03907,P0279,3
O00257,P0178,4
O04264,P0367,4
O00750,P0323,3
O04248,P0260,4
O01171,P0306,1
O03773,P0176,3
O03226,P0027,2
O00081,P0262,4
O02308,P0080,2
O01460,P0461,3
O02553,P0164,5
O02524,P0470,4
O04029,P0375,5
O01638,P0346,4
O01925,P0097,4
O03329,P0247,3
O04853,P0356,3
O00236,P0164,5
O00014,P0493,4
O01339,P0161,5
O02019,P0143,1
O00258,P0151,4
O04521,P0314,5
O02857,P0370,3
O04172,P0296,3
O03268,P0323,1
O02936,P0159,1
O04056,P0356,4
O00914,P0490,4
O03140,P0012,2
O02254,P0336,1
O04670,P0271,2
O01269,P0436,3
O04872,P0449,4
O04511,P0340,4
O01577,P0379,5
O00500,P0372,5
O04787,P0203,4
O00788,P0452,3
O01269,P0242,5
O03210,P0044,4
O02487,P0395,3
O00561,P0149,2
O03010,P0192,5
O04250,P0379,4
O01277,P0170,3
O01137,P0309,5
O01834,P0109,1
O01407,P0055,2
O02548,P0402,5
O01681,P0348,1
O00818,P0191,2
O02451,P0358,3
O01943,P0305,4
O00258,P0486,1
O03637,P0245,2
O01754,P0055,1
O04170,P0315,5
O01270,P0302,3
O00146,P0365,1
O04935,P0243,1
O04781,P0407,2
O02723,P0161,1
O02638,P0128,3
O01897,P0379,1
O03781,P0032,1
O04721,P0484,3
O04816,P0295,2
O00192,P0490,5
O01971,P0015,1
O01576,P0302,3
O03941,P0050,2
O01053,P0131,5
O04810,P0001,2
O04779,P0344,3
O03264,P0122,3
O04392,P0132,4
O02340,P0032,1
O00073,P0464,1
O02198,P0378,1
O01633,P0183,1
O02026,P0118,3
O01360,P0447,2
O00768,P0269,2
O03005,P0106,4
O01794,P0316,3
O01384,P0286,4
O03081,P0390,5
O03760,P0281,2
O04793,P0343,3
O02327,P0247,5
O03849,P0270,2
O01162,P0334,4
O02683,P0347,5
O01941,P0414,3
O01364,P0257,1
O04980,P0294,1
O03726,P0369,3
O01602,P0193,2
O04834,P0121,4
O01331,P0215,4
O03586,P0090,3
O04177,P0268,1
O00811,P0385,3
O01841,P0093,1
O02712,P0114,5
O00404,P0101,5
O02544,P0371,1
O02655,P0485,1
O03830,P0246,3
O03112,P0070,1
O03554,P0339,4
O01826,P0207,2
O04290,P0320,5
O00379,P0275,2
O03253,P0125,1
O00176,P0313,1
O02209,P0067,3
O04290,P0125,3
O01275,P0265,3
O01048,P0345,3
O00316,P0252,1
O00474,P0201,2
O01893,P0441,1
O02011,P0421,4
O02933,P0339,3
O01530,P0419,4
O02516,P0412,4
O03111,P0439,4
O01364,P0170,4
O01093,P0009,4
O00157,P0411,2
O04884,P0091,5
O00725,P0233,5
O03293,P0355,3
O03091,P0480,4
O01281,P0165,1
O00267,P0109,1
O02274,P0416,3
O02889,P0167,3
O00752,P0351,5
O02686,P0366,1
O00509,P0046,3
O01807,P0092,3
O02263,P0370,3
O00869,P0317,4
O02570,P0434,5
O04330,P0472,4
O01182,P0123,5
O00066,P0296,2
O01228,P0352,5
O01088,P0356,1
O03602,P0119,5
O03554,P0226,5
O03639,P0116,3
O00991,P0103,3
O01645,P0376,4
O00538,P0008,3
O04652,P0328,3
O02543,P0386,2
O01739,P0486,4
O02387,P0012,3
O04593,P0026,4
O00303,P0229,3
O01662,P0009,2
O00500,P0304,4
O00134,P0148,2
O03035,P0200,1
O01148,P0139,1
O03185,P0174,5
O03115,P0082,2
O03712,P0114,2
O02360,P0483,1
O03421,P0313,2
O01663,P0144,4
O01912,P0377,3
O04657,P0373,1
O00370,P0423,5
O01882,P0035,4
O01254,P0023,1
O01898,P0150,2
O03303,P0112,2
O01752,P0210,2
O02677,P0230,2
O04220,P0435,4
O04149,P0220,2
O00774,P0297,4
O03951,P0474,5
O02862,P0070,4
O00841,P0188,1
O02041,P0452,3
O00802,P0457,5
O01707,P0155,2
O01232,P0144,3
O03102,P0290,2
O03869,P0320,4
O01966,P0208,2
O04098,P0244,3
O00595,P0395,1
O02935,P0435,2
O02240,P0194,4
O04753,P0356,2
O01829,P0486,2
O01687,P0326,3
O03580,P0244,3
O02431,P0439,5
O00062,P0495,1
O02607,P0056,2
O04860,P0394,1
O01618,P0189,1
O02031,P0382,1
O04817,P0019,1
O00260,P0065,4
O02635,P0120,5
O00905,P0277,2
O01327,P0119,5
O04412,P0420,3
O02924,P0265,2
O02305,P0321,4
O02424,P0143,1
O04069,P0091,1
O04725,P0242,3
O03832,P0230,3
O00555,P0257,4
O03055,P0077,2
O04736,P0030,2
O00540,P0061,5
O02464,P0199,4
O04449,P0183,4
O00148,P0185,4
O01996,P0289,2
O04153,P0497,1
O00300,P0446,4
O04313,P0035,1
O00804,P0164,2
O04856,P0137,5
O02037,P0066,5
O03826,P0249,3
O03038,P0473,4
O04146,P0178,3
O00040,P0327,2
O02832,P0109,1
O04534,P0356,3
O04546,P0257,4
O01398,P0278,4
O03393,P0332,1
O04377,P0134,1
O04926,P0108,3
O03028,P0086,1
O02529,P0260,4
O02318,P0117,4
O01981,P0390,5
O02666,P0202,1
O04216,P0491,5
O00881,P0429,2
O03849,P0398,4
O02268,P0412,1
O00927,P0152,1
O01526,P0109,1
O00472,P0208,1
O03528,P0094,2
O00555,P0496,3
O02631,P0334,4
O00633,P0092,3
O02439,P0429,5
O02123,P0356,3
O03880,P0007,4
O01489,P0491,3
O00676,P0302,2
O01297,P0140,3
O03872,P0130,3
O02540,P0477,2
O00606,P0120,4
O01294,P0075,4
O03931,P0317,4
O03781,P0428,2
O03800,P0227,1
O03959,P0356,5
O01782,P0031,2
O04696,P0139,1
O00343,P0258,5
O02752,P0122,1
O04815,P0090,2
O04278,P0331,4
O04045,P0273,2
O00874,P0113,5
O02998,P0460,4
O00664,P0402,5
O02217,P0467,3
O00575,P0043,1
O03761,P0211,2
O01509,P0176,2
O03431,P0457,2
O00703,P0333,1
O02654,P0179,3
O01962,P0043,4
O00477,P0128,3
O02634,P0121,3
O02384,P0091,5
O00443,P0218,5
O00965,P0009,5
O00541,P0280,3
O03442,P0445,2
O02193,P0087,4
O01492,P0362,1
O04877,P0094,3
O04771,P0482,1
O02115,P0323,1
O02611,P0490,2
O03061,P0296,3
O03875,P0403,5
O01485,P0473,5
O02002,P0253,1
O02182,P0242,4
O04539,P0016,1
O02436,P0253,5
O02647,P0150,4
O02710,P0107,5
O04945,P0344,3
O00425,P0373,3
O02937,P0118,2
O01074,P0394,3
O04939,P0130,2
O03426,P0143,3
O03334,P0427,3
O00955,P0262,1
O00210,P0424,3
O00670,P0284,3
O00440,P0197,2
O01497,P0423,1
O00110,P0062,3
O03087,P0393,4
O00758,P0338,4
O04698,P0193,5
O00594,P0331,5
O00541,P0008,4
O02237,P0435,5
O01847,P0499,3
O04382,P0179,5
O04502,P0002,2
O02610,P0206,5
O03373,P0055,5
O02918,P0263,4
O02987,P0175,4
O01611,P0464,3
O01329,P0376,3
O03890,P0148,2
O01108,P0392,3
O03895,P0263,2
O03546,P0281,1
O01112,P0174,1
O04363,P0049,4
O00385,P0284,4
O04968,P0340,5
O01571,P0233,5
O03401,P0179,5
O03535,P0400,1
O02373,P0058,2
O03320,P0459,5
O00246,P0169,2
O00106,P0417,2
O00923,P0293,4
O03454,P0321,3
O04029,P0266,1
O01286,P0484,1
O04061,P0196,3
O00281,P0342,1
O02709,P0314,5
O00777,P0348,3
O00491,P0380,2
O02504,P0305,1
O01796,P0190,5
O00367,P0405,3
O01528,P0210,2
O04614,P0462,5
O00233,P0358,4
O04832,P0346,2
O00124,P0106,3
O03662,P0304,2
O02098,P0028,3
O03115,P0273,5
O00644,P0119,2
O04553,P0420,3
O00073,P0076,4
O00298,P0440,5
O04840,P0361,5
O00052,P0086,1
O01403,P0054,1
O03293,P0275,2
O01163,P0140,4
O00243,P0308,2
O02344,P0197,5
O03320,P0465,5
O01134,P0034,3
O02022,P0462,4
O04148,P0103,2
O03944,P0386,2
O01690,P0358,3
O01622,P0425,4
O04439,P0324,3
O00656,P0483,3
O01053,P0265,2
O01628,P0184,4
O02569,P0092,1
O03191,P0032,2
O03721,P0149,2
O02993,P0007,2
O04319,P0153,4
O01946,P0104,5
O03676,P0024,3
O00823,P0473,2
O00164,P0368,3
O00613,P0416,5
O02842,P0344,2
O00765,P0404,4
O03862,P0192,1
O02221,P0346,1
O03724,P0256,1
O01889,P0469,3
O01128,P0057,5
O04530,P0058,2
O03319,P0131,3
O03630,P0189,3
O04109,P0230,4
O03672,P0060,5
O00628,P0320,2
O01969,P0012,2
O04583,P0024,3
O00841,P0301,4
O00533,P0280,4
O01265,P0281,4
O01664,P0046,4
O04128,P0102,4
O02849,P0137,3
O00317,P0480,4
O04777,P0111,2
O02505,P0087,3
O01643,P0480,3
O01816,P0081,2
O03235,P0164,3
O00414,P0449,1
O01758,P0150,2
O04857,P0381,4
O01638,P0104,4
O00224,P0425,3
O00936,P0023,3
O04739,P0471,4
O01818,P0167,5
O04956,P0497,2
O02156,P0148,2
O03100,P0296,2
O04039,P0193,4
O01632,P0331,3
O04203,P0090,4
O04870,P0039,4
O02474,P0407,5
O04930,P0023,3
O02603,P0138,3
O01683,P0060,1
O00705,P0469,4
O02134,P0069,4
O02946,P0187,2
O03123,P0262,2
O01597,P0077,1
O03306,P0399,3
O00146,P0115,4
O00829,P0378,5
O01811,P0170,5
O01350,P0480,4
O03451,P0398,3
O04368,P0054,4
O04345,P0319,2
O01476,P0089,1
O04765,P0058,2
O03592,P0344,1
O01415,P0138,5
O04646,P0260,5
O04413,P0074,4
O01134,P0313,5
O00701,P0292,5
O03601,P0279,2
O00508,P0238,3
O01711,P0192,2
O04238,P0201,4
O01480,P0214,1
O02731,P0053,3
O03824,P0389,1
O04921,P0305,3
O00776,P0236,1
O04525,P0387,2
O00527,P0368,4
O03941,P0306,2
O01927,P0330,1
O04527,P0051,3
O04084,P0327,3
O04935,P0357,3
O04008,P0453,2
O04044,P0250,2
O00871,P0364,1
O00850,P0214,3
O01575,P0492,4
O02081,P0132,4
O00105,P0056,5
O04993,P0499,4
O00310,P0162,1
O02137,P0341,4
O02669,P0105,4
O01162,P0203,5
O04413,P0260,4
O01456,P0024,3
O01817,P0418,5
O01940,P0342,1
O01068,P0286,2
O04361,P0415,5
O01558,P0248,1
O01367,P0186,4
O02498,P0109,5
O01279,P0289,5
O04464,P0426,2
O03063,P0420,5
O03345,P0270,1
O02325,P0461,3
O03624,P0420,3
O02479,P0229,2
O01901,P0167,1
O04569,P0098,2
O03582,P0189,3
O04544,P0146,3
O03791,P0112,4
O01003,P0331,1
O04379,P0232,2
O02383,P0120,3
O00582,P0430,2
O00547,P0057,3
O00267,P0371,3
O02216,P0356,1
O01326,P0263,4
O03940,P0419,4
O03196,P0436,3
O02905,P0188,2
O01754,P0316,3
O01006,P0168,5
O03144,P0425,5
O02965,P0058,3
O01673,P0133,2
O01735,P0265,2
O03274,P0374,3
O00452,P0207,4
O04261,P0040,5
O00617,P0457,4
O04872,P0161,5
O04907,P0298,2
O00764,P0337,2
O01198,P0309,2
O04074,P0368,2
O03748,P0080,3
O04585,P0377,5
O03653,P0017,2
O00327,P0139,2
O04292,P0332,2
O02487,P0026,1
O02276,P0129,2
O00836,P0490,5
O02246,P0221,1
O03975,P0172,1
O03202,P0497,4
O00442,P0029,2
O01859,P0203,2
O01018,P0070,2
O03307,P0139,4
O01120,P0420,1
O03117,P0421,5
O04196,P0108,4
O02981,P0493,4
O00780,P0178,4
O02420,P0223,5
O02837,P0416,1
O04566,P0105,3
O04590,P0488,3
O00546,P0262,2
O03450,P0471,5
O03927,P0245,2
O01658,P0428,4
O02447,P0323,4
O00197,P0283,4
O00117,P0343,2
O04451,P0064,3
O02583,P0247,4
O00052,P0250,2
O04478,P0174,1
O00569,P0261,1
O01066,P0307,3
O02090,P0113,5
O00352,P0487,5
O00891,P0133,4
O03773,P0271,4
O02343,P0232,2
O02482,P0477,4
O03785,P0245,3
O02675,P0492,5
O01698,P0430,3
O04744,P0207,3
O03646,P0210,2
O04032,P0415,5
O00387,P0198,2
O03098,P0434,1
O02229,P0281,1
O02908,P0205,4
O00886,P0298,4
O01532,P0462,2
O02441,P0287,3
O04867,P0432,3
O03811,P0386,1
O01467,P0177,5
O01401,P0397,5
O03846,P0463,4
O03509,P0454,2
O01625,P0080,3
O03026,P0085,2
O03386,P0431,4
O02357,P0292,5
O01175,P0055,3
O01996,P0347,1
O01831,P0402,3
O00455,P0215,4
O02379,P0154,4
O04829,P0290,3
O00938,P0026,3
O01492,P0200,4
O04110,P0270,2
O03448,P0439,5
O01391,P0341,1
O01390,P0088,1
O01008,P0180,5
O02465,P0209,2
O03697,P0202,5
O02457,P0064,4
O00022,P0422,4
O02963,P0058,1
O02666,P0220,5
O01599,P0087,3
O00990,P0370,2
O00436,P0081,2
O04508,P0398,5
O02019,P0417,5
O00035,P0370,1
O04360,P0066,5
O00381,P0223,4
O01459,P0157,4
O04005,P0133,3
O00465,P0007,2
O01083,P0150,3
O02995,P0276,5
O00203,P0240,3
O02410,P0187,1
O03609,P0353,4
O02016,P0066,1
O00442,P0047,1
O04291,P0170,5
O00287,P0103,2
O04651,P0149,3
O00886,P0127,5
O02707,P0063,1
O04628,P0276,3
O04627,P0406,3
O01947,P0255,5
O00893,P0179,5
O02567,P0093,1
O02729,P0458,1
O01565,P0212,1
O03634,P0109,1
O00821,P0367,3
O03554,P0058,3
O01265,P0004,4
O00423,P0154,1
O03809,P0160,4
O04429,P0033,4
O04555,P0042,4
O04485,P0160,1
O01705,P0499,1
O00136,P0420,1
O04943,P0174,5
O02197,P0064,5
O01755,P0251,4
O00780,P0288,5
O04481,P0011,3
O00055,P0426,1
O04345,P0466,5
O03235,P0060,1
O04983,P0119,1
O01833,P0140,4
O02475,P0255,3
O00956,P0056,5
O01307,P0377,5
O03591,P0415,5
O04514,P0242,4
O00391,P0301,2
O01873,P0289,1
O04378,P0339,3
O04947,P0429,1
O00224,P0279,5
O03817,P0334,3
O02751,P0483,3
O02758,P0180,1
O04951,P0085,5
O02578,P0232,5
O04884,P0108,4
O04063,P0204,4
O03595,P0062,2
O02584,P0148,2
O03607,P0174,5
O00848,P0099,1
O00046,P0100,1
O01779,P0452,1
O00679,P0443,5
O04507,P0288,5
O04109,P0317,2
O02604,P0429,5
O03448,P0316,4
O00080,P0052,1
O00684,P0105,5
O04610,P0024,1
O03900,P0449,3
O02536,P0479,4
O01614,P0284,1
O02484,P0433,4
O03518,P0126,3
O03281,P0175,2
O03146,P0009,3
O03428,P0094,1
O00177,P0470,5
O01816,P0220,1
O02190,P0333,3
O02366,P0448,3
O01318,P0102,2
O01442,P0299,5
O02879,P0207,1
O00205,P0168,5
O04441,P0107,3
O01961,P0310,4
O00050,P0379,3
O00978,P0345,5
O02485,P0023,3
O01428,P0280,3
O03104,P0199,3
O03966,P0050,4
O02093,P0262,2
O02184,P0054,1
O01223,P0410,4
O04475,P0425,2
O04670,P0108,4
O01844,P0188,3
O04071,P0085,1
O01908,P0109,2
O00638,P0007,3
O02032,P0229,2
O00731,P0185,4
O02656,P0043,4
O01091,P0427,1
O02556,P0437,2
O04695,P0313,2
O00340,P0325,2
O04578,P0376,3
O00095,P0023,4
O02868,P0447,2
O03838,P0379,2
O00097,P0433,3
O02236,P0480,4
O00672,P0340,1
O04239,P0217,2
O00181,P0259,3
O01672,P0029,4
O02216,P0178,1
O04515,P0492,5
O00430,P0101,1
O03106,P0179,4
O02629,P0491,3
O00074,P0109,1
O00394,P0033,2
O04511,P0282,1
O03854,P0187,4
O03779,P0005,1
O00699,P0325,3
O03905,P0042,1
O03177,P0316,1
O01630,P0428,2
O02470,P0332,1
O01447,P0097,2
O00693,P0094,1
O02487,P0009,3
O00586,P0398,1
O00393,P0481,1
O02261,P0176,3
O03256,P0336,3
O02757,P0452,3
O01319,P0140,5
O00384,P0116,1
O00767,P0179,2
O00928,P0155,3
O01193,P0340,3
O01088,P0073,4
O04629,P0450,1
O02807,P0048,5
O01206,P0495,1
O00135,P0271,4
O00935,P0460,2
O00415,P0183,5
O02333,P0245,5
O01038,P0283,3
O04062,P0333,1
O01371,P0139,2
O01460,P0417,5
O04489,P0100,3
O02264,P0287,2
O01257,P0432,2
O01955,P0238,4
O02103,P0291,3
O00329,P0065,4
O00464,P0144,1
O01808,P0148,5
O02962,P0151,1
O03157,P0066,5
O02641,P0252,3
O03434,P0372,4
O00059,P0157,1
O03489,P0212,5
O02268,P0347,1
O00845,P0254,1
O00830,P0379,2
O03357,P0151,5
O04531,P0392,4
O00257,P0318,1
O02342,P0242,5
O02523,P0325,4
O00764,P0454,3
O04498,P0021,4
O04441,P0491,1
O01639,P0241,4
O04616,P0390,2
O00369,P0017,1
O01487,P0263,1
O02708,P0155,2
O00995,P0072,4
O04857,P0115,4
O00622,P0241,3
O00780,P0050,2
O04843,P0117,1
O04820,P0451,4
O00406,P0149,1
O00825,P0466,1
O04870,P0478,3
O02993,P0107,4
O03398,P0475,4
O02443,P0215,2
O02932,P0014,4
O03513,P0142,3
O01845,P0441,3
O01694,P0452,5
O01420,P0421,2
O04055,P0340,5
O02010,P0284,5
O01285,P0329,3
O01800,P0128,1
O00197,P0485,5
O02311,P0083,2
O01629,P0273,1
O00790,P0171,5
O01948,P0079,4
O00243,P0220,5
O00598,P0016,5
O02491,P0015,4
O04500,P0125,3
O02914,P0355,2
O02642,P0323,3
O04946,P0334,4
O03506,P0029,2
O00591,P0174,4
O01715,P0089,1
O02237,P0261,2
O02012,P0281,1
O03680,P0356,2
O00517,P0299,2
O01816,P0244,5
O04594,P0083,2
O03587,P0260,2
O00472,P0316,5
O01088,P0092,2
O02270,P0382,4
O00292,P0387,1
O02824,P0163,4
O00076,P0333,4
O01930,P0329,5
O04088,P0315,5
O00643,P0121,2
O02122,P0488,2
O02717,P0197,1
O04222,P0140,2
O00648,P0037,2
O02589,P0468,5
O02071,P0308,5
O02553,P0221,1
O03501,P0226,5
O04586,P0239,3
O03350,P0491,5
O00505,P0205,5
O00348,P0375,5
O02930,P0226,3
O03196,P0253,5
O03861,P0176,5
O04676,P0257,1
O04168,P0120,2
O01287,P0158,5
O00127,P0221,1
O03274,P0481,3
O00536,P0120,4
O01971,P0481,5
O00024,P0114,2
O00698,P0469,4
O02601,P0410,4
O03020,P0408,4
O03036,P0222,1
O02543,P0304,1
O04703,P0372,2
O04668,P0192,3
O00893,P0118,2
O02487,P0237,5
O03271,P0042,2
O01654,P0342,3
O02721,P0061,1
O00511,P0277,3
O02469,P0246,2
O01621,P0052,2
O04440,P0037,3
O04035,P0040,4
O00583,P0062,2
O03530,P0162,2
O01991,P0371,4
O01106,P0368,5
O01802,P0332,4
O03122,P0262,1
O02709,P0086,3
O00186,P0342,4
O02747,P0219,5
O02466,P0492,3
O03635,P0423,4
O01450,P0485,2
O01358,P0444,4
O01734,P0279,5
O00067,P0051,2
O00352,P0387,5
O04927,P0039,4
O00705,P0183,4
O00981,P0247,5
O04459,P0112,1
O02307,P0202,5
O02227,P0076,5
O00451,P0058,3
O02353,P0020,1
O02299,P0184,3
O02145,P0407,1
O02771,P0118,2
O01363,P0392,5
O01491,P0160,5
O03871,P0434,2
O04288,P0328,3
O03449,P0122,5
O01283,P0366,3
O02874,P0197,1
O04716,P0105,2
O03631,P0022,2
O01384,P0438,1
O02884,P0186,3
O02755,P0226,3
O04005,P0008,1
O01069,P0290,1
O01714,P0161,5
O01249,P0483,4
O02991,P0072,3
O02905,P0200,3
O01899,P0173,2
O03169,P0403,4
O02124,P0312,5
O02025,P0218,5
O02508,P0464,2
O02976,P0394,5
O01294,P0435,1
O00739,P0409,3
O00624,P0049,3
O01013,P0159,2
O02037,P0074,5
O00656,P0258,2
O01933,P0187,4
O03909,P0193,1
O02964,P0258,4
O01506,P0138,2
O01952,P0431,1
O03749,P0445,3
O01891,P0413,1
O00906,P0237,3
O01576,P0444,2
O02368,P0045,2
O03885,P0082,5
O04256,P0401,4
O00568,P0319,2
O02472,P0188,4
O00192,P0392,4
O04346,P0365,5
O04729,P0406,4
O02152,P0086,3
O03680,P0032,4
O03376,P0373,1
O01789,P0345,4
O03732,P0345,4
O00583,P0413,2
O04510,P0229,1
O02423,P0423,3
O01164,P0183,2
O02207,P0324,1
O02672,P0042,5
O03656,P0103,5
O03141,P0022,5
O00527,P0409,3
O01668,P0031,1
O04197,P0356,2
O02152,P0247,5
O04456,P0439,2
O03985,P0417,1
O02589,P0039,2
O03596,P0360,1
O01284,P0196,5
O04942,P0432,4
O00678,P0365,4
O00677,P0332,1
O01028,P0076,4
O03869,P0332,4
O00742,P0028,3
O01200,P0175,4
O02908,P0338,2
O01729,P0144,2
O03618,P0278,1
O04022,P0060,4
O03155,P0079,4
O02531,P0131,1
O01003,P0470,1
O00337,P0194,3
O00834,P0356,2
O00957,P0177,3
O01306,P0064,1
O04279,P0132,1
O01161,P0226,1
O01689,P0224,2
O02007,P0263,4
O03636,P0105,3
O02297,P0116,3
O02891,P0139,5
O00082,P0062,2
O04521,P0211,5
O03494,P0170,5
O02892,P0339,4
O02811,P0403,3
O03877,P0150,3
O03454,P0149,5
O04296,P0012,1
O02145,P0225,4
O00720,P0233,1
O02338,P0024,3
O00640,P0134,3
O04135,P0362,5
O04867,P0250,1
O00042,P0402,2
O02066,P0353,5
O00324,P0135,3
O00165,P0170,3
O03545,P0068,5
O03554,P0228,1
O00466,P0352,5
O01167,P0452,2
O03050,P0434,5
O03843,P0362,2
O00798,P0422,1
O03920,P0376,3
O01477,P0274,5
O03113,P0041,4
O00298,P0075,1
O02011,P0401,2
O01885,P0383,2
O02988,P0068,3
O03660,P0119,4
O01911,P0121,2
O02296,P0051,3
O00637,P0161,2
O03576,P0419,4
O04592,P0269,2
O03119,P0019,4
O03452,P0277,1
O04798,P0136,4
O00769,P0105,4
O01054,P0484,4
O02378,P0276,1
O02013,P0103,2
O00210,P0004,3
O03086,P0369,5
O01224,P0021,3
O02981,P0449,2
O02792,P0129,1
O02048,P0078,1
O02164,P0154,3
O02831,P0329,2
O02242,P0138,4
O00204,P0251,3
O04809,P0236,2
O04019,P0160,2
O04723,P0079,4
O03209,P0273,4
O00156,P0047,4
O02845,P0460,2
O00610,P0409,5
O00790,P0204,3
O01919,P0249,2
O04313,P0194,5
O00150,P0405,5
O00677,P0313,1
O03676,P0011,1
O01979,P0060,5
O00576,P0247,1
O01075,P0239,4
O02037,P0208,3
O02116,P0435,4
O01925,P0473,2
O00459,P0306,2
O03820,P0144,3
O01600,P0068,2
O02569,P0163,3
O03240,P0429,5
O02006,P0452,4
O03420,P0421,2
O02016,P0394,5
O03658,P0173,1
O01833,P0301,2
O03792,P0196,2
O01438,P0372,4
O04719,P0413,2
O02304,P0411,1
O04816,P0087,2
O02065,P0095,1
O01817,P0499,4
O04447,P0110,2
O03596,P0163,2
O03988,P0249,2
O02954,P0283,5
O02272,P0494,2
O03076,P0390,1
O03048,P0134,1
O02588,P0117,4
O00804,P0279,3
O02816,P0497,2
O04954,P0011,1
O00615,P0195,5
O01603,P0480,5
O03233,P0284,3
O03449,P0280,2
O03053,P0394,1
O04451,P0080,5
O04089,P0258,1
O00386,P0420,4
O03862,P0435,1
O00006,P0322,4
O02224,P0087,1
O01598,P0441,3
O02412,P0238,4
O03549,P0231,1
O03796,P0063,3
O03082,P0337,1
O03758,P0432,1
O03895,P0430,2
O03292,P0046,4
O02433,P0431,4
O01059,P0180,1
O04173,P0496,1
O01133,P0295,5
O01071,P0060,2
O02811,P0497,3
O00382,P0162,1
O01869,P0145,4
O02688,P0190,4
O01603,P0108,2
O02664,P0162,4
O02951,P0424,4
O03031,P0351,3
O02812,P0005,1
O00391,P0377,2
O04520,P0140,4
O00337,P0018,1
